COMMERZBANK ETN UNL.;DE000ETN0446
COMMERZBANK ETN UNL.;DE000ETN0453
COMMERZBANK ETN UNL.;DE000ETN0461
COMMERZBANK ETN UNL.;DE000ETN0479
COMMERZBANK ETN UNL.;DE000ETN0487
COMMERZBANK ETN UNL.;DE000ETN0495
COMMERZBANK ETN UNL.;DE000ETN0503
COMMERZBANK ETN UNL.;DE000ETN0511
COMMERZBANK ETN UNL.;DE000ETN0529
COMMERZBANK ETN UNL.;DE000ETN0537
COMMERZBANK ETN UNL.;DE000ETN0545
COMMERZBANK ETN UNL.;DE000ETN0552
COMMERZBANK ETN UNL.;DE000ETN0560
COMMERZBANK ETN UNL.;DE000ETN0578
COMMERZBANK ETN UNL.;DE000ETN0586
COMMERZBANK ETN UNL.;DE000ETN0594
COMMERZBANK ETN UNL.;DE000ETN0602
COMMERZBANK ETN UNL.;DE000ETN0610
COMMERZBANK ETN UNL.;DE000ETN0628
COMMERZBANK ETN UNL.;DE000ETN0636
COMMERZBANK ETN UNL.;DE000ETN0644
COMMERZBANK ETN UNL.;DE000ETN0651
COMMERZBANK ETN UNL.;DE000ETN0669
COMMERZBANK ETN UNL.;DE000ETN0677
COMMERZBANK ETN UNL.;DE000ETN0685
COMMERZBANK ETN UNL.;DE000ETN0693
COMMERZBANK ETN UNL.;DE000ETN0701
COMMERZBANK ETN UNL.;DE000ETN0719
COMMERZBANK ETN UNL.;DE000ETN0727
COMMERZBANK ETN UNL.;DE000ETN0735
COMMERZBANK ETN UNL.;DE000ETN0743
COMMERZBANK ETN UNL.;DE000ETN0750
COMMERZBANK ETN UNL.;DE000ETN0768
COMMERZBANK ETN UNL.;DE000ETN0776
COMMERZBANK ETN UNL.;DE000ETN0784
COMMERZBANK ETN UNL.;DE000ETN0792
COMMERZBANK ETN UNL.;DE000ETN0800
COMMERZBANK ETN UNL.;DE000ETN0818
COMMERZBANK ETN UNL.;DE000ETN0826
COMMERZBANK ETN UNL.;DE000ETN0834
COMMERZBANK ETN UNL.;DE000ETN0842
COMMERZBANK ETN UNL.;DE000ETN0859
COMMERZBANK ETN UNL.;DE000ETN0867
COMMERZBANK ETN UNL.;DE000ETN0875
COMMERZBANK ETN UNL.;DE000ETN0883
COMMERZBANK ETN UNL.;DE000ETN0AA6
COMMERZBANK ETN UNL.;DE000ETN0AB4
COMMERZBANK ETN UNL.;DE000ETN0AC2
COMMERZBANK ETN UNL.;DE000ETN0AD0
COMMERZBANK ETN UNL.;DE000ETN0AE8
COMMERZBANK ETN UNL.;DE000ETN0AF5
COMMERZBANK ETN UNL.;DE000ETN0AG3
COMMERZBANK ETN UNL.;DE000ETN0AH1
COMMERZBANK ETN UNL.;DE000ETN0AJ7
COMMERZBANK ETN UNL.;DE000ETN0AK5
COMMERZBANK ETN UNL.;DE000ETN0AL3
COMMERZBANK ETN UNL.;DE000ETN0AM1
EVONIK INDUSTRIES AG;DE000EVNK013
FRANCOTYP-POSTALIA HLDG;DE000FPH9000
GSW IMMOBILIEN AG;DE000GSW1111
HESSE NEWMAN CAP.AG;DE000HNC2034
KLOECKNER + CO SE NA;DE000KC01000
KABEL DT. HOLDING AG O.N.;DE000KD88880
KION GROUP AG;DE000KGX8881
K+S AG NA O.N.;DE000KSAG888
LBB DAVINCI STRA.PL.ANL20;DE000LBB4DP5
OSRAM LICHT AG NA O.N.;DE000LED4000
LEG IMMOBILIEN AG;DE000LEG1110
LEG IMMOBILIEN AG  NEUE;DE000LEG1128
LOTTO24 AG;DE000LTT0243
PORSCHE AUTOM.HLDG VZO;DE000PAH0038
PATRIZIA IMMOBILIEN NA ON;DE000PAT1AG3
PETROTEC AG;DE000PET1111
POWERLAND AG O.N.;DE000PLD5558
DO DT.OFFICE AG   O.N.;DE000PRME020
PROSIEBENSAT.1  NA O.N.;DE000PSM7770
SKW STAHL-METAL.HLDG.NA;DE000SKWM021
SKY DTLD AG NA;DE000SKYD000
SYMRISE AG INH. O.N.;DE000SYM9999
TELE COLUMBUS AG;DE000TCAG172
TALANX AG NA O.N.;DE000TLX1005
TUI AG NA;DE000TUAG000
TUI AG WDL.11/16;DE000TUAG158
VTG AG O.N.;DE000VTG9999
WACKER NEUSON NA O.N.;DE000WACK012
WACKER CHEMIE        O.N.;DE000WCH8881
XING AG   NA O.N. NEUE;DE000XNG0158
XING AG;DE000XNG8888
ZALANDO SE;DE000ZAL1111
ZHONGDE WASTE TECHNOLOGY;DE000ZDWT018
AAC HLDGS INC.   DL -,001;US0003071083
AAON INC.         DL-,004;US0003602069
AAR CORP.            DL 1;US0003611052
ABB LTD ADR/1 SF 2,50;US0003752047
ACCO BRANDS        DL-,01;US00081T1088
ABM INDS INC.      DL-,01;US0009571003
ADT CORP.          DL-,01;US00101J1060
AFLAC INC.        DL -,10;US0010551028
AFI DEVL.GDR REGS DL-,001;US00106J2006
AGCO CORP.         DL-,01;US0010841023
AGL RES INC.         DL 5;US0012041069
AG MORTG.INV.TRUST DL-,01;US0012281053
AES CORP.          DL-,01;US00130H1059
AK STEEL HLDG      DL-,01;US0015471081
AMAG PHARMACEUT.   DL-,01;US00163U1060
AMC NETWORKS INC.A DL-,01;US00164V1035
AMC ENTERTAINMENT HLDGS A;US00165C1045
AMN HEALTHCARE SVS DL-,01;US0017441017
ANI PHARMACEUT.  DL-,0001;US00182C1036
AOL INC.           DL-,01;US00184X1054
API TECHNOLOG.NEW  DL-,01;US00187E2037
ARC DOCUMENT SOL. DL-,001;US00191G1031
AT + T INC.          DL 1;US00206R1023
ATA INC.      ADR/2 DL-01;US00211V1061
ARCA BIOPHARMA     DL-,01;US00211Y2090
A10 NETWORKS    DL-,00001;US0021211018
ARC GROUP WORLDW.DL-,0005;US00213H1059
AU OPTRONICS CORP. ADR/10;US0022551073
AVX CORP.          DL-,01;US0024441075
AXT INC.          DL-,001;US00246W1036
AZZ INC.             DL 1;US0024741045
AARON'S INC. A    DL -,50;US0025353006
ABAXIS INC.;US0025671050
ABBOTT LABS;US0028241000
ABBVIE INC.        DL-,01;US00287Y1091
ABERCROMBIE + FITCH A;US0028962076
ABEGOA CL.B ADR  5/EO-,01;US00289R2013
ABIOMED INC.       DL-,01;US0036541003
ABRAXAS PET. CORP. DL-,01;US0038301067
ACACIA RESEARCH CORP.;US0038813079
ACADIA HEALTHCARE  DL-,01;US00404A1097
ACADIA PHARMACEUT. DL-,01;US0042251084
ACADIA RLTY TRUST  DL-001;US0042391096
ACCELERATE DIAGNOSTICS;US00430H1023
ACCELERON PHARMA DL -,001;US00434H1086
ACCURAY INC.     DL -,001;US0043971052
ACCURIDE CORP. NEW DL-,01;US00439T2069
ACER GDR REG.S/5 TA 10;US0044342055
ACETO CORP.        DL-,01;US0044461004
ACELRX PHARMACEUT. DL-,01;US00444T1007
ACHILLION PHARMACEUTICALS;US00448Q2012
ACI WORLDWIDE INC.DL-,005;US0044981019
ACORN ENERGY INC. DL -,01;US0048481073
ACORDA THERAP.CDT DL-,001;US00484M1062
ACORN INTL. INC.ADR /3;US0048541058
ACRE REALTY INV.   DL-,01;US00489F1066
ACTIVE POWER INC. DL-,001;US00504W3088
ACTIONS SEMICONDUC.ADR 6/;US00507E1073
ACTIVISION BLIZZARD INC.;US00507V1098
ACTINIUM PHARMAC. DL-,001;US00507W1071
ACTUANT A          DL-,20;US00508X2036
ACUITY BRANDS INC. DL-,01;US00508Y1029
ACTUA CORP.       DL-,001;US0050941071
ACURA PHARMACEUT. NEW;US00509L7038
ACXIOM CORP.       DL-,10;US0051251090
ADAMAS PAHRMACEUT.DL-,001;US00548A1060
ADCARE HEAL.SYS NEW DL-01;US00650W3007
ADDUS HOMECARE CP.DL-,001;US0067391062
ADEPT TECHNOL. NEW DL-,01;US0068542028
ADEPTUS HEALTH A   DL-,01;US0068551003
ADIDAS AG ADR 1/2/O.N.;US00687A1079
ADOBE SYST. INC.;US00724F1012
ADTRAN INC.        DL-,01;US00738A1060
ADVANCE AUTO PA. DL-,0001;US00751Y1064
ADV. SEMICONDUCTOR ADR/5;US00756M4042
ADVAXIS INC.       DL-,01;US0076242082
ADVANTEST  ADR NEW/1 O.N.;US00762U2006
ADVISO.BOARD       DL-,01;US00762W1071
AECOM             DL -,01;US00766T1007
AEGERION PHARMACEUTICALS;US00767E1029
AEGION CORP. A     DL-,01;US00770F1049
AEMETIS INC.       DL-,01;US00770K2024
AERIE PHARMACEUTIC.DL-001;US00771V1089
AEROFLOT GDR 144A /5 RL1;US0077711085
AEROHIVE NETWORKS DL-,001;US0077861062
AEROPOSTALE INC.  DL-,01;US0078651082
ADVANCED MIC.DEV.  DL-,01;US0079031078
ADVANCED DRAIN.SYS.DL-,01;US00790R1041
AEGON NV EO 0,12 NY REG.1;US0079241032
ADVANCED EN. INDS DL-,001;US0079731008
ADVENT SOFTWARE    DL-,01;US0079741080
AEROVIRONMENT   DL -,0001;US0080731088
AETNA INC.         DL-,01;US00817Y1082
AFFILIATED MGRS GRP;US0082521081
AFFYMETRIX INC.;US00826T1088
AGILENT TECHS INC. DL-,01;US00846U1016
AGENUS INC.        DL-,01;US00847G7051
AGILYSYS INC.;US00847J1051
AGILE THERAPEUTIC.DL-0001;US00847L1008
AGIOS PHARMACEUT. DL-,001;US00847X1046
AGREE RLTY CORP. DL-,0001;US0084921008
AGRIA CORP.     ADR 1;US00850H1032
AGROTON PUBLIC LTD GDR 1;US00855P2092
AIR METHODS CORP.  DL-,06;US0091283079
AIR LEASE CORP. A DL -,01;US00912X3026
AIR PROD. CHEM.      DL 1;US0091581068
AIR TRANSPORT SVC.DL -,01;US00922R1059
AIRBUS GROUP N.V. / ADRS;US0092791005
AIRGAS INC.        DL-,01;US0093631028
AIRMEDIA GROUP  ADR 1;US0094111095
AIXTRON SE ADR REG.-SHS 1;US0096061041
AKBANK T.A.S. ADR/2;US0097195012
AKAMAI TECH.       DL-,01;US00971T1016
AKORN INC.;US0097281069
AKEBIA THERAPEUT.DL-00001;US00972D1054
ALASKA AIR GRP INC.  DL 1;US0116591092
ALASKA COMM SYS H. DL-,01;US01167P1012
ALBANY INTL A     DL-,001;US0123481089
ALBANY MOLECULAR   DL-,01;US0124231095
ALBEMARLE CORP.    DL-,01;US0126531013
ALCOA INC.           DL 1;US0138171014
ALCATEL-LUCENT SP.ADR EO2;US0139043055
ALDER BIOPHARMAC.DL-,0001;US0143391052
ALDEYRA THERAPEUT.DL-,001;US01438T1060
ALEXANDER + BALDWIN;US0144911049
ALERE INC.        DL-,001;US01449J1051
ALEXANDRIA REAL EST. EQU.;US0152711091
ALEXION PHARMAC. DL-,0001;US0153511094
ALEXZA PHARMAC.NEW DL-,01;US0153842093
ALIBABA GR.HLDG SP.ADR 1;US01609W1027
ALIGN TECHNOLOGY DL-,0001;US0162551016
ALIMERA SCIENCES   DL-,01;US0162591038
ALKANE RESOURCES S.ADR/10;US01642W1018
ALLEGHANY CORP.      DL 1;US0171751003
ALLEGHENY TECHNOL. DL-,01;US01741R1023
ALLEGIANT TRAVEL DL-,001;US01748X1028
ALLETE INC. NEW;US0185223007
ALLIANCE DATA SYS. DL-,01;US0185811082
ALLIANCE HLTH.SVC.DL -,01;US0186063014
ALLIANCE FIBER OP.PR. NEW;US0186803062
ALLIANCE ONE INTL;US0187721032
ALLIANCE RES PARTS UTS;US01877R1086
ALLIANT ENERGY     DL-,01;US0188021085
ALLIANZ SE ADR 1/10/O.N.;US0188051017
ALLIANCEBERNSTEIN HLDG LP;US01881G1067
ALLIED NEVADA GLD DL-,001;US0193441005
ALLISON TRANSM.HLDGS DL-1;US01973R1014
ALLSCRIPTS HEAL.SOL.DL-01;US01988P1084
ALLSTATE CORP.     DL-,01;US0200021014
ALLY FINANCIAL INC.DL-,10;US02005N1000
ALMOST FAMILY INC. DL-,10;US0204091088
ALNYLAM PHARMACE.DL-,0001;US02043Q1076
ALON USA ENERGY    DL-,01;US0205201025
ALON USA PARTNERS UTS;US02052T1097
ALPHA NATURAL RES  DL-,01;US02076X1028
ALPHA PRO TECH LTD.;US0207721095
ALTERA CORP.;US0214411003
ALTISOURCE RESID. DL-,01;US02153W1009
ALTRA INDL MOTION DL-,001;US02208R1068
ALTRIA GRP INC.   DL-,333;US02209S1033
ALUMINA LTD SP. ADR/4;US0222051080
ALUMINUM CORP.OF ADR/25;US0222761092
AMARIN CORP.ADR NEW LS-50;US0231112063
AMAZON.COM INC.    DL-,01;US0231351067
AMBAC FINL GRP NEW DL-,01;US0231398845
AMBER ROAD INC.   DL-,001;US02318Y1082
AMBEV S.A. SP. ADR;US02319V1035
AMEDICA CORP.      DL-,01;US0234351007
AMEDISYS INC.     DL-,001;US0234361089
AMERCO             DL-,25;US0235861004
AMEREN CORP.       DL-,01;US0236081024
AMARESCO INC.CL.A DL-0001;US02361E1082
AMERICA MOVIL    L ADR/20;US02364W1053
AMERICA MOVIL    A ADR/20;US02364W2044
AMERICAN AIRLINES GRP;US02376R1023
AMERICAN APPAREL DL-,0001;US0238501003
AM.AXLE + MFG HLDGS DL-01;US0240611030
AMERICAN CAMPUS SBI DL-01;US0248351001
AMER.CAPITAL AGY  DL -,01;US02503X1054
AMERICAN CAPIT.LTD DL-,01;US02503Y1038
AMER.CAP.SEN.FLOAT.DL-,01;US02504D1081
AMERICAN CARES.NEW DL-,01;US02505A2024
AMER. EL. PWR     DL 6,50;US0255371017
AMER. EAGLE OUTFITTERS;US02553E1064
AMER.ELEC.TECHN.   DL-001;US0255761092
AMER. EQU. INV. LIFE;US0256762065
AMER. EXPRESS     DL -,20;US0258161092
AMER. FINL GRP;US0259321042
AMERN HOME.4 RENT A DL-01;US02665T3068
AMERICAN INDEP.   DL -,10;US0267604058
AMER.INTL GRP NEW DL 2,50;US0268747849
AMERICAN LORAIN CORP.;US0272971005
AMERN MIDSTREAM PTN. UTS;US02752P1003
AMERICAN PUBLIC ED.DL-,01;US02913V1035
AMERICAN RAILCAR   DL-,01;US02916P1030
AMERIC.RE.CAP.PR.DL-,0001;US02917T1043
AMER. SCIENCE ENG. DL-,66;US0294291077
AMER. SHARED HOSP. SERV.;US0295951059
AMER. SOFTWARE A   DL-,10;US0296831094
AMERICAN STAT.WTR DL 2,50;US0298991011
AMER. SUPERCOND.   DL-,01;US0301111086
AMERICAN TOWER DL -,01;US03027X1000
AMERICAN VANGUARD  DL-,10;US0303711081
AMERICAN WATER WKS DL-,01;US0304201033
AMER. WOODMARK CORP.;US0305061097
AMERISAFE INC.     DL-,01;US03071H1005
AMERISOURCEBERGEN  DL-,01;US03073E1055
AMERIPRISE FINL    DL-,01;US03076C1062
AMERIGAS PARTNERS L.P.;US0309751065
AMETEK INC.        DL-,01;US0311001004
AMGEN INC.       DL-,0001;US0311621009
AMICUS THERAPEUTICS INC.;US03152W1099
AMKOR TECHN.      DL-,001;US0316521006
AMPHENOL NEW    A DL-,001;US0320951017
AMPIO PHARMACEUTIC.DL-,01;US03209T1097
AMSURG CORP.      DL-,01;US03232P4054
AMTECH SYS INC.    DL-,01;US0323325045
AMTRUST FINL SERV.DL -,01;US0323593097
AMYRIS BIOTECHN. DL-,0001;US03236M1018
ANACOR PHARMACEUT.DL-,001;US0324201013
ANADARKO PET.CORP. DL-,10;US0325111070
ANADIGICS INC.     DL-,01;US0325151084
ANALOG DEVICES INC.DL-166;US0326541051
ANALOGIC CORP.    DL -,05;US0326572072
ANDERSONS INC.,THE;US0341641035
ANGIES LIST INC.   DL-,01;US0347541015
ANGIODYNAMICS INC. DL-,01;US03475V1017
ANGLO AMER.ADR NEW 1/2;US03485P2011
ANGLO AMER.PLAT.ADR 1/6/;US03486T1034
ANGLOGOLD ASHANTI LTD.ADR;US0351282068
ANHEUSER-BUSCH INBEV ADR;US03524A1088
ANIKA THERAPEUTICS DL-,01;US0352551081
ANIXTER INTL.        DL 1;US0352901054
ANN INC.         DL-,0068;US0356231078
ANNALY CAP.MGMT   DL -,01;US0357104092
ANSYS INC.         DL-,01;US03662Q1058
ANTARES PHA.       DL-,01;US0366421065
ANTERO MIDSTR.PART.LP UTS;US03673L1035
ANTHERA PHARMACEUT.DL-,01;US03674U2015
ANTERO RES CORP.  DL -,01;US03674X1063
ANTHEM INC.        DL-,01;US0367521038
ANWORTH MORTGAGE  DL -,01;US0373471012
MOSENERGO SP.ADR/50 RL 1;US0373763087
AOXING PHARMACEUT. DL-001;US03740A1060
APACHE CORP.     DL -,625;US0374111054
APARTM.INV. MGMT A DL-,01;US03748R1014
APOGEE ENTERPRISES DL-333;US0375981091
APOLLO EDUCAT.GR. A O.N.;US0376041051
APOLLO GLOBAL MAN. CL.A;US0376123065
APOLLO INVESTMENT CORP.;US03761U1060
APOLLO COM.REAL EST.FIN.;US03762U1051
APOLLO RESID.MORT. DL-,01;US03763V1026
APPLE INC.;US0378331005
APPLIANCE RECYCLING CENT.;US03814F2056
APPLIED IND. TECHS;US03820C1053
APPLIED GENETIC TE.DL-001;US03820J1007
APPLIED MATERIALS INC.;US0382221051
APPLIED MICRO CIRC. NEW;US03822W4069
APPLIED OPTOELECT.DL-,001;US03823U1025
APRICUS BIOSC.NEW DL-,001;US03832V1098
APTARGRP INC.      DL-,01;US0383361039
APPROACH RESOURCES DL-,01;US03834A1034
AQUA AMERICA INC.  DL-,50;US03836W1036
AQUARIUS PLAT./ADR DL-,15;US03840M2089
ARAMARK           DL -,01;US03852U1060
ARC LOG.PART.UTS R.L.P.I.;US03879N1019
ARBOR RLTY TR.INC. DL-,01;US0389231087
ARCBEST CORP.      DL-,01;US03937C1053
ARCH COAL INC.     DL-,01;US0393801008
ARCELORMITTAL NY SHS/1 ON;US03938L1044
ARCHER DANIELS MIDLAND;US0394831020
ARCTIC CAT INC.    DL-,01;US0396701049
ARDELYX INC.     DL-,0001;US0396971071
ARENA PHARMACEUT. DL-0001;US0400471027
ARGAN INC.         DL-,15;US04010E1091
ARES CAPITAL CORP.;US04010L1035
ARES MANAGEMENT LP UTS;US04014Y1010
ARGOS THEARPEUTICS DL-001;US0402211033
ARIAD PHARMA.     DL-,001;US04033A1007
ARISTA NETWORKS  DL-,0001;US0404131064
ARLINGTON ASSET INVEST. A;US0413562051
ARM HLDGS ADR/3 LS-,0005;US0420681068
ARMCO METALS HLDGS DL-001;US0421822042
ARMOR DES.DEL GDR REG S;US04225T1079
ARMOUR RES.REIT  DL-,0001;US0423151010
ARMSTRONG WLD IND. NEW;US04247X1028
AROTECH CORP. NEW  DL-,01;US0426822039
ARQULE INC.        DL-,01;US04269E1073
ARRAY BIOPHARMA   DL-,001;US04269X1054
ARRIS GROUP (NEW)  DL-,01;US04270V1061
ARROW EL. INC.       DL 1;US0427351004
ARROWHEAD RESEARCH DL-,01;US0427972098
ARTISAN PART.AS.M.A DL-01;US04316A1088
ARUBA NETWORKS DL -,0001;US0431761065
ASBURY AUTOMOTIVE  DL-,01;US0434361046
ASCENA RETAIL GRP  DL-,01;US04351G1013
ASCENDIS PH.SP.ADR 1 DK 1;US04351P1012
ASCENT SOLAR TEC.DL-,0001;US0436353090
ASHFORD HOSPITALITY TRUST;US0441031095
ASHLAND INC. (NEW)   DL 1;US0442091049
ASPEN AEROGELS  DL-,00001;US04523Y1055
ASPEN TECH. INC.   DL-,10;US0453271035
ASSEMBLY BIOSCIENCES;US0453961080
ASSOC. BANC-CORP   DL-,01;US0454871056
ASSOC. BR. FOODS ADR 1;US0455194029
ASSOC. ESTATES RLTY;US0456041054
ASSURANT INC.      DL-,01;US04621X1081
ASTEC INDS INC.    DL-,20;US0462241011
ASTORIA FIN.CORP.  DL-,01;US0462651045
ASTRAZENECA DL-,25 SP.ADR;US0463531089
ASTRONICS CORP.    DL-,01;US0464331083
ASTROTECH CORP.;US0464841016
ATARA BIOTHERAP. DL-,0001;US0465131078
ATHENAHEALTH INC.  DL-,01;US04685W1036
ATHERSYS INC. NEW DL-,001;US04744L1061
ATLANTIC TELE-NETW. DL-01;US0490792050
ATLAS AIR WW NEW   DL-,01;US0491642056
ATLAS RES PARTN. UTS;US04941A1016
ATMEL CORP.      DL -,001;US0495131049
ATMOS EN. CORP.;US0495601058
ATOSSA GENETICS  DL -,001;US04962H1005
ATRICURE INC.     DL-,001;US04963C2098
ATRM HOLDINGS INC.DL-,001;US04964A1034
ATWOOD OCEANICS      DL 1;US0500951084
AUDIENCE INC.     DL-,001;US05070J1025
AUSPEX PHARMAC. DL -,0001;US05211J1025
A.N.Z. BKG GRP ADR 1;US0525283042
AUTHENTIDATE      DL-,001;US0526662038
AUTOBYTEL NEW     DL-,001;US05275N2053
AUTODESK INC.;US0527691069
AUTOHOME SP.ADR A 1 DL-01;US05278C1071
AUTOLIV INC.       DL-,01;US0528001094
AUTOM. DATA PROC. DL -,10;US0530151036
AUTONATION INC.    DL-,01;US05329W1027
AUTOZONE INC.      DL-,01;US0533321024
AVALANCHE BIOTECH.DL-0001;US05337G1076
AVALONBAY COMM.    DL-,01;US0534841012
AVEO PHARMACTCLS  DL-,001;US0535881090
AVERY DENNISON       DL 1;US0536111091
AVIAT NETWORKS INC.;US05366Y1029
AVIANKA HLDGS SPON.ADR  1;US05367G1004
AVINGER INC.      DL-,001;US0537341093
AVIS BUDGET GROUP  DL-,01;US0537741052
AVISTA CORP.;US05379B1070
AVNET INC.           DL 1;US0538071038
AVIVA PLC ADR/2 LS-,25;US05382A1043
AVON PROD.        DL -,25;US0543031027
AXA UAP ADR 1/FF 60;US0545361075
AWARE INC.         DL-,01;US05453N1000
AVTOVAZ GDR S/5 RL 5;US05453R1014
AXCELIS TECHS     DL-,001;US0545401095
AXIS BANK LTD. GDR REGS 5;US05462W1099
AXIALL CORP.       DL-,01;US05463D1000
BB+T CORP.           DL 5;US0549371070
B + G FOODS INC. (NEW);US05508R1068
BASF SPONS. ADR 1;US0552625057
BGC PARTNERS INC.A DL-,01;US05541T1016
BG GRP PLC ADR/1 LS-,10;US0554342032
BHP BILLITON (ADR)/2;US05545E2090
BIND THERAPEUTICS DL-0001;US05548N1072
BP PLC ADR/6 DL -,25;US0556221044
BP PRUDHOE BAY ROLTY UBI;US0556301077
BPZ RESOURCES INC. DL-,01;US0556391086
BRT REALTY TR. DL 3 SBI;US0556453035
BNP PARIBAS ADR 1/2/EO 2;US05565A2024
BOFI HLDG INC.     DL-,01;US05566U1088
BT GROUP ADR/10 LS 1,15;US05577E1010
BYD CO. LTD ADR/2 YC 1;US05606L1008
BABCOCK + WILCOX   DL-,01;US05615F1021
BADGER METER         DL 1;US0565251081
BAIDU INC.A ADR DL-,00005;US0567521085
BAKER HUGHES INC.    DL 1;US0572241075
BALCHEM CORP. B   DL-,067;US0576652004
BALL CORP.;US0584981064
BANCO BRADESCO PFD 04 ADR;US0594603039
BCO BIL.VIZ.ARG.ADR EO,-4;US05946K1016
BANCO DE CHILE ADR/600;US0595201064
BANCO DO BRASIL ADR 1;US0595781040
BANCO MACRO S.A. ADR 1;US05961W1053
BCO SANTANDER ADR 1;US05964H1059
BCO SANTAN.CHILE ADR/1039;US05965X1090
BANCO SANTANDER ADS;US05967A1079
BANCOLOMB. ADR/4 KP 500;US05968L1026
BANCORPSOUTH INC.  DL 2,5;US0596921033
BANK AMERICA      DL 0,01;US0605051046
BK OF HAWAII         DL 2;US0625401098
BK OF THE OZARKS   DL-,01;US0639041062
BK N.Y. MELLON    DL -,01;US0640581007
BANKRATE INC (DEL) DL-,01;US06647F1021
BANKUNITED INC.    DL-,01;US06652K1034
BARD -C.R.- INC.  DL -,25;US0673831097
BARCLAYS PLC ADR/4 LS-,25;US06738E2046
BARNES + NOBLE     DL-,01;US0677741094
BARNES GRP INC.    DL-,01;US0678061096
BARRACUDA NETWORKS DL-001;US0683231049
BARRETT BUS. SVCS  DL-,01;US0684631080
BILL BARRETT CORP. DL-001;US06846N1046
BASIC ENER.SVCS NEW DL-01;US06985P1003
BAXTER INTL          DL 1;US0718131099
BAYER ADR;US0727303028
BAY.MOT.WERK.ADR 1/3/EO 1;US0727432066
BAZAARVOICE INC.;US0732711082
BBCN BANCORP INC. DL-,001;US0732951076
BBVA BCO FR. AP 1 ADR/3;US07329M1009
B/E AEROSPACE INC. DL-,01;US0733021010
BE RESOURCES INC.;US0733132072
BEACON ROOFING S.  DL-,01;US0736851090
BEAZER HOMES USA   DL-,01;US07556Q8814
BEBE STORES INC.   DL-,01;US0755711092
BECTON, DICKINSON    DL 1;US0758871091
BED BATH + BEYOND  DL-,01;US0758961009
BEIERSDORF UNSP.ADR 1/5;US07724U1034
BELDEN INC.       DL -,01;US0774541066
BELLICUM PHARMA.INC.DL-01;US0794811077
BEMIS COMPANY INC.;US0814371052
BENCHMARK EL. INC. DL-,10;US08160H1014
BENEFITFOCUS INC. DL-,001;US08180D1063
BERKLEY CORP.      DL-,20;US0844231029
BERKSHIRE HATHAWAY A DL 5;US0846701086
BERKSH. H.B NEW DL-,00333;US0846707026
BERRY PLASTICS GRP DL-,01;US08579W1036
BEST BUY CO.       DL-,10;US0865161014
BEXIMCO PHARMA.GDR REGS 1;US0885792061
BHP BILLITON SPON.ADR 2;US0886061086
BG MEDICINE INC.  DL-,001;US08861T1079
BIG 5 SPORT.GOODS  DL-,01;US08915P1012
BIG LOTS           DL-,01;US0893021032
BIO-RAD LABS INC.DL-,0001;US0905722072
BIO-REFERENCE LABS DL-,01;US09057G6026
BIOANALYTICIAL SYS INC.;US09058M1036
BIOCRYST PHARMAC.  DL-,01;US09058V1035
BIODELIVERY SCIE. DL-,001;US09060J1060
BIOMARIN PHAR.    DL-,001;US09061G1013
BIOGEN IDEC INC. DL-,0005;US09062X1037
BIOMED RLTY TR.   DL -,01;US09063H1077
BIODEL INC. NEW   DL -,01;US09064M2044
BIOTIME INC.;US09066L1052
BIOTELEMETRY     DL -,001;US0906721065
BIOSTAR PHARM.NEW DL-,001;US0906782026
BIOTA PHARMA.I.NEW DL-,10;US0906941002
BIOSCRIP INC.      DL-,01;US09069N1081
BIOAMBER INC.      DL-,01;US09072Q1067
BIOCEPT INC.    DL -,0001;US09072V1052
BIO-TECHNE CORP.   DL-,01;US09073M1045
BIOLASE INC.     DL -,001;US0909111082
BITAUTO HDGS LTD SP.ADR 1;US0917271076
BJ'S RESTAURANTS INC.;US09180C1062
BLACK BOX CORP.   DL-,001;US0918261076
BLACK DIAMOND INC.;US09202G1013
BLACK HILLS CORP.    DL 1;US0921131092
BLACKBAUD INC.    DL-,001;US09227Q1004
BLACKHAWK NET.HL.A DL-001;US09238E1047
BLACKHAWK NET.HL.B DL-001;US09238E2037
BLACKROCK  CL. A DL -,01;US09247X1019
BLACKROCK C.INVT. DL-,001;US0925331086
BLACKSTONE GROUP L.P.;US09253U1088
BLOCK -HR- INC.;US0936711052
BLOOMIN' BRANDS    DL-,01;US0942351083
BLOUNT INTL INC.   DL-,01;US0951801051
BLUCORA INC.     DL-,0001;US0952291005
BLUE EARTH INC.  DL-,0001;US0954281087
BLUE NILE INC.    DL-,001;US09578R1032
BLUEBIRD BIO INC.  DL-,01;US09609G1004
BLUEKNIGHT ENGY PTRS L.P.;US09625U1097
BLUEROCK RESID.GR.REIT A;US09627J1025
BLYTH INC. NEW     DL-,02;US09643P2074
BOARDWALK PIPE.PA.L.P.;US0966271043
BOB EVANS FARMS    DL-,01;US0967611015
BOEING CO.           DL 5;US0970231058
BOINGO WIRELESS   DL -,01;US09739C1027
BOISE CASCADE CO. DL -,01;US09739D1000
BON-TON STORES     DL-,01;US09776J1016
BONA FILM GRP SP.ADR 1/2;US09777B1070
BONANZA CREEK ENER.DL-001;US0977931031
BOOKS-A-MILLION    DL-,01;US0985701046
BOOZ ALL.HAM. CL.A DL-001;US0995021062
BORDERFREE INC.    DL-,01;US09970L1008
BORGWARNER INC.    DL-,01;US0997241064
BOST. BEER CO.INC.A DL-01;US1005571070
